,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
6299,Buy2sell,https://www.crunchbase.com/organization/buy2sell,"Singapore, Central Region, Singapore","Consulting, E-Commerce",Series A,2019-06-25,10000000.0,USD,10000000.0,101-250,10000000.0,USD,10000000.0,1.0,,,,,,,,,,For Profit,2015-06-23,,https://www.facebook.com/na.ele.395,https://www.linkedin.com/company/19032052/,Early Stage Venture,,,$1M to $10M
6301,Dozr,https://www.crunchbase.com/organization/dozr,"Kitchener, Ontario, Canada","Information Services, Information Technology",Series A,2019-02-27,14000000.0,CAD,10650842.0,11-50,13550444.0,USD,13550444.0,3.0,,,,,,3.0,,,,For Profit,2015-06-01,https://www.twitter.com/dozrhub,https://www.facebook.com/dozrhub,https://www.linkedin.com/company/dozr,Early Stage Venture,,,$1M to $10M
6302,HEALTH[at]SCALE,https://www.crunchbase.com/organization/health-at-scale-technologies,"San Jose, California, United States","Artificial Intelligence, Big Data, Health Care, Health Insurance, Machine Learning, Predictive Analytics",Series A,2019-05-17,16000000.0,USD,16000000.0,11-50,16000000.0,USD,16000000.0,1.0,,,,,,1.0,,,,For Profit,2015-06-01,https://twitter.com/healthatscale,,http://www.linkedin.com/company/health-at-scale/,Early Stage Venture,,,Less than $1M
6308,Mezi,https://www.crunchbase.com/organization/mezi,"Sunnyvale, California, United States","Apps, Artificial Intelligence, Mobile, Travel, Virtual Assistant",Series A,2016-07-26,9000000.0,USD,9000000.0,11-50,11800000.0,USD,11800000.0,2.0,Was Acquired,American Express,https://www.crunchbase.com/organization/americanexpress,,,2.0,,,,For Profit,2015-06-01,https://twitter.com/meziapp,https://www.facebook.com/meetmezi,https://www.linkedin.com/company/meet-mezi,M&A,Acquisition,2018-01-30,$10M to $50M
6315,Kata.ai,https://www.crunchbase.com/organization/kata,"Jakarta, Jakarta Raya, Indonesia","Artificial Intelligence, Machine Learning, Natural Language Processing, PaaS",Series A,2017-08-29,3500000.0,USD,3500000.0,11-50,3500000.0,USD,3500000.0,2.0,Made Acquisitions,,,1.0,,5.0,,,,For Profit,2015-06-01,https://twitter.com/katadotai,https://www.facebook.com/katadotai/,https://www.linkedin.com/company/9485017/,Early Stage Venture,,,$10M to $50M
6317,CallPage,https://www.crunchbase.com/organization/callpage,"KrakÃ³w, Malopolskie, Poland","Advertising, Customer Service, E-Commerce, Information Technology, Internet, SaaS, Software",Series A,2018-07-31,4500000.0,USD,4500000.0,51-100,6708549.0,USD,6708549.0,5.0,,,,,,3.0,,,,For Profit,2015-06-29,https://www.twitter.com/callpage_io,https://www.facebook.com/pages/CallPage/1644049522485309?fref=ts,https://www.linkedin.com/company/10033754?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A10033754%2Cidx%3A1-1-1%2CtarId%3A1441826053011%2Ctas%3Acallpage,Early Stage Venture,,,$1M to $10M
6318,SummitSync,https://www.crunchbase.com/organization/summitsync,"New York, New York, United States","Communities, CRM, Events, Mobile, Private Social Networking, SaaS, Search Engine, Social CRM, Software",Series A,2018-08-28,4821523.0,USD,4821523.0,11-50,6921523.0,USD,6921523.0,4.0,,,,,,4.0,,,,For Profit,2015-06-01,https://twitter.com/summitsync,https://www.facebook.com/summitsync/,https://www.linkedin.com/company/10047919,Early Stage Venture,,,$1M to $10M
6322,Planys Technologies,https://www.crunchbase.com/organization/planys-technologies,"Chennai, Tamil Nadu, India","Manufacturing, Oil and Gas, Robotics",Series A,2018-01-02,140200000.0,INR,2208794.0,11-50,157700000.0,INR,2470509.0,2.0,,,,,,2.0,,,,For Profit,2015-06-11,https://www.twitter.com/planystech,https://www.facebook.com/planystech,https://www.linkedin.com/company/planys-technologies,Early Stage Venture,,,$1M to $10M
6329,Credi2 GmbH | cashpresso,https://www.crunchbase.com/organization/credi2-gmbh,"Vienna, Wien, Austria","Banking, Enterprise Applications, Finance, Financial Services, Mobile, Software",Series A,2019-11-14,,,,11-50,6200000.0,EUR,7020175.0,4.0,,,,,,3.0,,,,For Profit,2015-06-01,,https://www.facebook.com/cashpresso,https://www.linkedin.com/company/credi2-gmbh/,Early Stage Venture,,,$1M to $10M
6338,Metigy,https://www.crunchbase.com/organization/metigy,"Sydney, New South Wales, Australia","Artificial Intelligence, Machine Learning, Marketing, Social Media Marketing",Series A,2019-12-23,,,,11-50,4050000.0,USD,4050000.0,4.0,Made Acquisitions,,,1.0,,4.0,,,,For Profit,2015-06-01,https://twitter.com/metigy,https://www.facebook.com/metigy,https://in.linkedin.com/company/socialcrm-hub,Early Stage Venture,,,$1M to $10M
6340,MotiveMetrics,https://www.crunchbase.com/organization/motivemetrics,"Palo Alto, California, United States","Advertising, Analytics, Artificial Intelligence, Content Marketing, Digital Marketing, Enterprise Software, Machine Learning, Natural Language Processing",Series A,2015-12-14,4511821.0,USD,4511821.0,11-50,4511821.0,USD,4511821.0,1.0,,,,,,1.0,,,,For Profit,2015-06-21,,,http://www.linkedin.com/company/1550508,Early Stage Venture,,,$1M to $10M
6342,Artemest,https://www.crunchbase.com/organization/artemest,"Milan, Lombardia, Italy","E-Commerce, Handmade, Home Decor, Jewelry",Series A,2018-03-29,5000000.0,USD,5000000.0,11-50,6200000.0,USD,6200000.0,2.0,,,,,,2.0,,,,For Profit,2015-06-01,https://twitter.com/artemest,https://www.facebook.com/artemest.shop/,https://www.linkedin.com/company/artemest,Early Stage Venture,,,Less than $1M
6357,Eventpop,https://www.crunchbase.com/organization/event-pop,"Bangkok, Krung Thep, Thailand","Content Discovery, E-Commerce, Event Management, Events, SaaS",Series A,2017-09-05,2000000.0,USD,2000000.0,51-100,2500000.0,USD,2500000.0,2.0,,,,,,1.0,,,,For Profit,2015-06-24,https://twitter.com/eventpopdotme,https://www.facebook.com/eventpop,,Early Stage Venture,,,$1M to $10M
6358,LegalRaasta,https://www.crunchbase.com/organization/legalraasta,"New Delhi, Delhi, India","Accounting, Legal, Professional Services",Series A,2017-05-11,5000000.0,USD,5000000.0,11-50,6000000.0,USD,6000000.0,2.0,,,,,,3.0,,,,For Profit,2015-06-15,https://www.twitter.com/lraasta,https://www.facebook.com/legalraasta,https://www.linkedin.com/in/LegalRaasta,Early Stage Venture,,,$1M to $10M
6363,SHO Products,https://www.crunchbase.com/organization/sho-products-llc,"Los Angeles, California, United States","Agriculture, E-Commerce, Electronics, Fashion, Machinery Manufacturing, Manufacturing, Product Design, Retail",Series A,2019-04-08,3600000.0,USD,3600000.0,11-50,3600000.0,USD,3600000.0,1.0,Made Acquisitions,,,1.0,,2.0,,,,,2015-06-15,,,https://www.linkedin.com/company/sho-products/,Early Stage Venture,,,$1M to $10M
6366,healthbank innovation AG,https://www.crunchbase.com/organization/healthbank,"Baar, Zug, Switzerland","Health Care, Health Diagnostics, mHealth, Personal Health",Series A,2017-11-01,2800000.0,CHF,2793017.0,1-10,6258000.0,CHF,6297732.0,4.0,,,,,,2.0,,,,For Profit,2015-06-01,https://twitter.com/healthbankcoop,https://www.facebook.com/Healthbank.coop,https://www.linkedin.com/company/healthbank,Early Stage Venture,,,$1M to $10M
6369,"PatientWisdom, Inc.",https://www.crunchbase.com/organization/patientwisdom,"New Haven, Connecticut, United States","Health Care, Information Technology, Internet",Series A,2018-07-31,1000000.0,USD,1000000.0,11-50,4354131.0,USD,4354131.0,2.0,,,,,,1.0,,,,,2015-06-01,https://twitter.com/patientwisdom,,https://www.linkedin.com/company/11243105/,Early Stage Venture,,,$1M to $10M
6370,Simply NUC,https://www.crunchbase.com/organization/simply-nuc,"Round Rock, Texas, United States","Computer, Information Technology, Internet of Things, Software",Series A,2017-10-13,8000000.0,USD,8000000.0,51-100,8000000.0,USD,8000000.0,1.0,,,,,,1.0,,,,For Profit,2015-06-01,https://twitter.com/SimplyNUC,https://www.facebook.com/SimplyNUC/,https://www.linkedin.com/company/15077363/,Early Stage Venture,,,$1M to $10M
6374,Inpher.io,https://www.crunchbase.com/organization/inpher-io,"New York, New York, United States","Artificial Intelligence, Cyber Security, Machine Learning, Predictive Analytics",Series A,2018-11-02,10000000.0,USD,10000000.0,11-50,14000000.0,USD,14000000.0,3.0,,,,,,2.0,,,,For Profit,2015-06-01,https://twitter.com/inpher_io,,https://www.linkedin.com/company/inpher-inc-?trk=company_logo,Early Stage Venture,,,Less than $1M
6386,Calyxia,https://www.crunchbase.com/organization/calyxia,"Bonneuil-sur-marne, Ile-de-France, France","Agriculture, Chemical",Series A,2019-04-05,1000000.0,EUR,1122208.0,11-50,5228000.0,EUR,5942919.0,3.0,,,,,,4.0,,,,For Profit,2015-06-13,https://twitter.com/CalyxiaHQ/media,,https://www.linkedin.com/company/calyxia/,Early Stage Venture,,,$1M to $10M
6399,Stashimi Inc.,https://www.crunchbase.com/organization/stashimi-inc,"Glendale, California, United States","Computer, Music, Real Time",Series A,2017-12-18,4221562.0,USD,4221562.0,11-50,8721562.0,USD,8721562.0,2.0,,,,,,2.0,,,,For Profit,2015-06-15,https://www.twitter.com/stashimiapp,https://www.facebook.com/stashimi,,Early Stage Venture,,,Less than $1M
6424,Fairygodboss,https://www.crunchbase.com/organization/fairygodboss,"New York, New York, United States","Association, Communities, Human Resources, Internet, Professional Networking, Social Media, Women's",Series A,2019-03-11,10000000.0,USD,10000000.0,51-100,14000000.0,USD,14000000.0,3.0,,,,,,2.0,,,,For Profit,2015-06-01,https://twitter.com/fairygodboss,https://www.facebook.com/Fairygodboss,https://www.linkedin.com/company/fairygodboss,Early Stage Venture,,,Less than $1M
6464,AppSecTest,https://www.crunchbase.com/organization/appsectest-asanalyzer,"Peterborough, Peterborough, United Kingdom","Developer Platform, Mobile, Security",Series A,2018-07-05,300000.0,GBP,396660.0,1-10,300000.0,GBP,396660.0,1.0,,,,,,1.0,,,,For Profit,2015-06-12,https://www.twitter.com/asanalyzer,,https://www.linkedin.com/company/10057130/,Early Stage Venture,,,Less than $1M
6477,drytools,https://www.crunchbase.com/organization/drytools,"Novi Sad, Vojvodina, Serbia","Enterprise Software, Software",Series A,2016-03-10,300000.0,EUR,335372.0,11-50,300000.0,EUR,335372.0,1.0,,,,,,3.0,,,,For Profit,2015-06-24,https://twitter.com/drytools,https://www.facebook.com/drytools,https://www.linkedin.com/company/drytools,Early Stage Venture,,,Less than $1M
6490,Orangedog1094,https://www.crunchbase.com/organization/orangedog1094,"San Francisco, California, United States",,Series A,2020-03-01,500000.0,USD,500000.0,251-500,510000.0,USD,510000.0,2.0,,,,,,2.0,,,,,2015-06-01,,,,Early Stage Venture,,,$1M to $10M
6574,RaiseNow,https://www.crunchbase.com/organization/raisenow,"Zurich, Zurich, Switzerland","Charity, Crowdfunding, Mobile Payments, Non Profit, Payments, Peer to Peer",Series A,2017-05-05,,,,11-50,,,,1.0,,,,,,1.0,,,,For Profit,2015-06-01,https://www.twitter.com/raisenow,https://www.facebook.com/raisenowfundraising,,Early Stage Venture,,,Less than $1M
6580,Africa Healthcare Network,https://www.crunchbase.com/organization/africa-healthcare-network,"Port Louis, Port Louis, Mauritius","Biotechnology, Health Care",Series A,2019-03-11,,,,51-100,,,,2.0,,,,,,2.0,,,,For Profit,2015-06-23,https://www.twitter.com/africadialysis,https://www.facebook.com/africahealthcarenetwork/,https://in.linkedin.com/company/africa-healthcare-network,Early Stage Venture,,,$1M to $10M
6754,CleanCar,https://www.crunchbase.com/organization/clean-car,"Bangkok Metropolis, Krung Thep, Thailand","Automotive, Consumer Applications, Delivery Service, Franchise",Series A,2017-01-01,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2015-06-15,https://www.twitter.com/cleancarth,https://www.facebook.com/cleancarth,,Early Stage Venture,,,Less than $1M
7086,Echo,https://www.crunchbase.com/organization/echo-8,"London, England, United Kingdom","Health Care, Medical, Personal Health, Pharmaceutical",Series A,2017-10-25,7000000.0,GBP,9291213.0,51-100,8800000.0,GBP,11531830.0,3.0,Was Acquired,McKesson,https://www.crunchbase.com/organization/mckesson,,,2.0,,,,For Profit,2015-07-02,https://www.twitter.com/echo_healthcare,https://www.facebook.com/echo.healthcare,https://www.linkedin.com/company/echo-co-uk,M&A,Acquisition,2019-06-19,$1M to $10M
7087,Capdesk,https://www.crunchbase.com/organization/capdesk-bring-shares-to-life,"London, England, United Kingdom","Finance, FinTech, Internet, SaaS",Series A,2020-04-24,3000000.0,USD,3000000.0,11-50,7632901.0,USD,7632901.0,6.0,,,,,,4.0,,,,For Profit,2015-07-03,https://www.twitter.com/capdesk,https://www.facebook.com/capdesk,https://www.linkedin.com/company/capdesk,Early Stage Venture,,,Less than $1M
7094,Cashfree,https://www.crunchbase.com/organization/cashfree,"Bengaluru, Karnataka, India","E-Commerce, Finance, FinTech, Mobile Payments, Payments",Series A,2019-04-09,5500000.0,USD,5500000.0,11-50,5620000.0,USD,5620000.0,2.0,,,,,,2.0,,,,For Profit,2015-07-01,https://www.twitter.com/gocashfree,https://www.facebook.com/gocashfree,https://www.linkedin.com/company/cashfree,Early Stage Venture,,,$1M to $10M
7097,Wallbox,https://www.crunchbase.com/organization/wallbox,"San AndrÃ©s De La Barca, Catalonia, Spain","Autonomous Vehicles, Cloud Data Services, Electric Vehicle, Manufacturing, Software",Series A,2019-06-25,15000000.0,EUR,17052740.0,51-100,15000000.0,EUR,17052740.0,2.0,,,,,,2.0,,,,For Profit,2015-07-01,https://twitter.com/wall_box,https://www.facebook.com/wallboxchargers/,https://www.linkedin.com/company/wallbox-chargers/,Early Stage Venture,,,$1M to $10M
7098,Current Health,https://www.crunchbase.com/organization/current-health,"Boston, Massachusetts, United States","Health Care, Home Health Care, Medical Device",Series A,2019-12-10,11500000.0,USD,11500000.0,11-50,23185486.0,USD,23185486.0,5.0,,,,,,2.0,,,,For Profit,2015-07-01,https://twitter.com/HeyCurrent,https://www.facebook.com/HeyCurrentHealth,https://www.linkedin.com/company/currenthealth,Early Stage Venture,,,$1M to $10M
7100,Gtmhub,https://www.crunchbase.com/organization/gtmhub,"Denver, Colorado, United States","Business Intelligence, Enterprise Software, Human Resources, SaaS, Software",Series A,2019-12-10,9000000.0,USD,9000000.0,51-100,10300000.0,USD,10300000.0,4.0,,,,,,5.0,,,,For Profit,2015-07-07,https://www.twitter.com/gtmhub,https://www.facebook.com/gtmhub,https://www.linkedin.com/company/10152848,Early Stage Venture,,,$1M to $10M
7103,YayPay,https://www.crunchbase.com/organization/yaypay-inc,"New York, New York, United States","Artificial Intelligence, FinTech, Payments, SaaS, Software",Series A,2018-12-13,8400000.0,USD,8400000.0,11-50,13800000.0,USD,13800000.0,7.0,,,,,,3.0,,,,For Profit,2015-07-27,https://twitter.com/goyaypay,https://www.facebook.com/goyaypay,https://www.linkedin.com/company/yaypay-inc/,Early Stage Venture,,,Less than $1M
7106,Maple,https://www.crunchbase.com/organization/getmaple,"Toronto, Ontario, Canada","Health Care, Information Services, Information Technology",Series A,2019-09-18,14500000.0,CAD,10902960.0,11-50,14902960.0,USD,14902960.0,2.0,,,,,,3.0,,,,For Profit,2015-07-13,https://www.twitter.com/getmaple,https://www.facebook.com/getmaple,https://www.linkedin.com/company/mapleonlinehealthcare/,Early Stage Venture,,,Less than $1M
7107,Embark,https://www.crunchbase.com/organization/embark-veterinary,"Boston, Massachusetts, United States","Animal Feed, Biotechnology, Genetics, Health Care, Pet, Veterinary",Series A,2019-04-11,10000000.0,USD,10000000.0,11-50,16300000.0,USD,16300000.0,4.0,,,,,,4.0,,,,For Profit,2015-07-29,https://twitter.com/embarkvet,https://facebook.com/embarkvet,https://www.linkedin.com/company-beta/10607817/,Early Stage Venture,,,$1M to $10M
7108,Shyft,https://www.crunchbase.com/organization/shyft,"Seattle, Washington, United States","Enterprise Software, Messaging, Mobile Apps, SaaS, Scheduling, Software",Series A,2018-11-15,6500000.0,USD,6500000.0,51-100,8100000.0,USD,8100000.0,4.0,,,,,,4.0,,,,For Profit,2015-07-01,https://twitter.com/shyft,https://www.facebook.com/shyft/,https://www.linkedin.com/company/shyftapp/,Early Stage Venture,,,$1M to $10M
7112,Side,https://www.crunchbase.com/organization/weslash,"Paris, Ile-de-France, France","Apps, Service Industry, Staffing Agency",Series A,2017-07-07,5700000.0,USD,5700000.0,51-100,7156337.0,USD,7156337.0,2.0,,,,,,4.0,,,,For Profit,2015-07-01,https://twitter.com/_SideUK,https://www.facebook.com/uk.side,https://www.linkedin.com/company/side.co,Early Stage Venture,,,$1M to $10M
7114,Foodstirs,https://www.crunchbase.com/organization/foodstirs,"Santa Monica, California, United States","Consumer Goods, E-Commerce, Organic Food, Retail",Series A,2018-06-01,,,,11-50,6000000.0,USD,6000000.0,4.0,,,,,,3.0,,,,For Profit,2015-07-01,https://twitter.com/Foodstirs,https://www.facebook.com/Foodstirs,https://www.linkedin.com/company/foodstirs,Early Stage Venture,,,$1M to $10M
7119,Digital Onboarding,https://www.crunchbase.com/organization/salesbrief,"Boston, Massachusetts, United States","Banking, Digital Marketing, Financial Services, FinTech, SaaS, Small and Medium Businesses",Series A,2019-12-20,3000000.0,USD,3000000.0,1-10,4290003.0,USD,4290003.0,3.0,,,,,,2.0,,,,For Profit,2015-07-22,https://twitter.com/DigiOnboarding,,https://www.linkedin.com/company/digital-onboarding-inc./?trk=organization-update_share-update_actor-text&originalSubdomain=ph,Early Stage Venture,,,Less than $1M
7120,AmazeVR,https://www.crunchbase.com/organization/amazevr,"West Hollywood, California, United States","Gaming, Hardware, Media and Entertainment, Software, Video on Demand, Video Streaming, Virtual Reality",Series A,2020-01-27,2500000.0,USD,2500000.0,11-50,15800000.0,USD,15800000.0,3.0,,,,,,4.0,,,,For Profit,2015-07-09,https://twitter.com/AmazeVR,https://www.facebook.com/AmazeVR/,https://www.linkedin.com/company/amazevr/,Early Stage Venture,,,Less than $1M
7124,URBANTZ,https://www.crunchbase.com/organization/urbantz,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","Delivery, Information Technology, Logistics, SaaS, Software",Series A,2020-03-12,6000000.0,EUR,6709585.0,11-50,9700000.0,EUR,11100625.0,5.0,,,,,,5.0,,,,For Profit,2015-07-15,https://www.twitter.com/urbantz,https://www.facebook.com/urbantz,https://www.linkedin.com/company/urbantz,Early Stage Venture,,,Less than $1M
7126,Bigstream,https://www.crunchbase.com/organization/bigstream-solutions,"Mountain View, California, United States","Analytics, Artificial Intelligence, Big Data, Machine Learning",Series A,2017-10-19,,,,11-50,5524998.0,USD,5524998.0,3.0,,,,,,3.0,,,,For Profit,2015-07-01,https://www.twitter.com/bigstream2015,https://www.facebook.com/bigstreamsolutions,https://www.linkedin.com/company/bigstream,Early Stage Venture,,,$1M to $10M
7128,InstaCarro.com,https://www.crunchbase.com/organization/instacarrro-com,"SÃ£o Paulo, Sao Paulo, Brazil","Automotive, Direct Sales, E-Commerce",Series A,2017-11-28,22500000.0,USD,22500000.0,101-250,22500000.0,USD,22500000.0,2.0,,,,,,3.0,,,,For Profit,2015-07-13,https://www.twitter.com/instacarro,https://www.facebook.com/instacarrobrasil,https://br.linkedin.com/company/instacarro,Early Stage Venture,,,$1M to $10M
7129,Omnidian,https://www.crunchbase.com/organization/omnidian-inc,"Seattle, Washington, United States","Energy, Internet of Things, Residential, Solar",Series A,2019-06-25,15000000.0,USD,15000000.0,11-50,24200000.0,USD,24200000.0,5.0,Made Acquisitions,,,1.0,,3.0,,,,,2015-07-04,,,https://www.linkedin.com/company/omnidian-inc./,Early Stage Venture,,,$10M to $50M
7132,CrossEngage,https://www.crunchbase.com/organization/crossengage,"Berlin, Berlin, Germany","Cloud Data Services, Database, Marketing, SaaS",Series A,2019-01-29,,,,11-50,5000000.0,EUR,5814271.0,4.0,,,,,,2.0,,,,For Profit,2015-07-01,https://twitter.com/crossengage,https://www.facebook.com/CrossEngage/,https://www.linkedin.com/company/crossengage,Early Stage Venture,,,$1M to $10M
7139,NeoSensory,https://www.crunchbase.com/organization/neosensory-inc,"San Mateo, California, United States","Consumer Electronics, Electronics, Wearables",Series A,2019-01-09,10000000.0,USD,10000000.0,11-50,14199995.0,USD,14199995.0,3.0,,,,,,2.0,,,,For Profit,2015-07-07,https://www.twitter.com/neosensory,https://www.facebook.com/neosensory,https://www.linkedin.com/company/neosensory-inc-,Early Stage Venture,,,$1M to $10M
7140,Novel Effect,https://www.crunchbase.com/organization/novel-effect-inc,"Seattle, Washington, United States","EdTech, Edutainment, Internet of Things, Media and Entertainment, Publishing, Speech Recognition",Series A,2018-05-22,3000000.0,USD,3000000.0,11-50,3100000.0,USD,3100000.0,4.0,,,,,,5.0,,,,For Profit,2015-07-29,https://www.twitter.com/novel_effect,https://www.facebook.com/noveleffect,https://www.linkedin.com/company/novel-effect-inc-,Early Stage Venture,,,$1M to $10M
7159,Progentec Diagnostics,https://www.crunchbase.com/organization/progentec-diagnostics-inc,"Oklahoma City, Oklahoma, United States","Biotechnology, Health Diagnostics, Medical, Therapeutics",Series A,2020-01-09,5000000.0,USD,5000000.0,1-10,6250000.0,USD,6250000.0,3.0,Made Acquisitions,,,1.0,,1.0,,,,For Profit,2015-07-21,https://twitter.com/progentecdx,,https://www.linkedin.com/company/progentec-diagnostics-inc-/,Early Stage Venture,,,Less than $1M
7161,Equals 3,https://www.crunchbase.com/organization/equals-3,"Minneapolis, Minnesota, United States","Customer Service, Digital Media, Marketing",Series A,2016-05-01,6000000.0,USD,6000000.0,11-50,7000000.0,USD,7000000.0,2.0,,,,,,3.0,,,,For Profit,2015-07-12,https://www.twitter.com/equals3ai,https://www.facebook.com/equals3ai,https://www.linkedin.com/company/equals-3-llc,Early Stage Venture,,,$1M to $10M
7172,Bankingly,https://www.crunchbase.com/organization/bankingly,"Montevideo, NA - Uruguay, Uruguay","Financial Services, Information Services, Information Technology",Series A,2018-11-14,5250000.0,USD,5250000.0,11-50,5250000.0,USD,5250000.0,1.0,,,,,,1.0,,,,,2015-07-01,https://www.twitter.com/bankingly,https://www.facebook.com/bankingly,https://www.linkedin.com/company/bankingly/,Early Stage Venture,,,$1M to $10M
7177,Carpe,https://www.crunchbase.com/organization/carpe,"Durham, North Carolina, United States","Manufacturing, Medical, Pharmaceutical",Series A,2019-07-01,,,,1-10,2300000.0,USD,2300000.0,3.0,,,,,,1.0,,,,For Profit,2015-07-16,https://www.twitter.com/carpelotion,https://www.facebook.com/carpelotion,https://www.linkedin.com/company/carpe1/,Early Stage Venture,,,Less than $1M
7180,The Glue,https://www.crunchbase.com/organization/the-glue-2,"Diegem, Vlaams-Brabant, Belgium","Financial Services, Information Services, Information Technology",Series A,2018-06-15,4850000.0,EUR,5635799.0,11-50,9850000.0,EUR,11036049.0,2.0,,,,,,2.0,,,,For Profit,2015-07-15,https://www.twitter.com/theglue_fintech,,https://www.linkedin.com/company-beta/10292296/,Early Stage Venture,,,Less than $1M
7185,VeriSolutions,https://www.crunchbase.com/organization/verisolutions,"Atlanta, Georgia, United States",Software,Series A,2018-11-30,2416997.0,USD,2416997.0,11-50,5307133.0,USD,5307133.0,2.0,,,,,,1.0,,,,,2015-07-01,https://twitter.com/veri_solutions?lang=en,https://www.facebook.com/verisolutions/?ref=bookmarks,https://www.linkedin.com/company/verisolutions-llc/,Early Stage Venture,,,$1M to $10M
7187,Nutrium,https://www.crunchbase.com/organization/nutrium,"Braga, Braga, Portugal","Health Care, Nutrition, Software",Series A,2018-01-01,,,,11-50,685000.0,EUR,802497.0,3.0,,,,,,3.0,,,,For Profit,2015-07-24,https://www.twitter.com/nutriumio,https://www.facebook.com/nutrium.io,https://www.linkedin.com/company/nutrium---nutritional-software,Early Stage Venture,,,Less than $1M
7189,GliaCloud,https://www.crunchbase.com/organization/gliacloud,"Taipei, T'ai-pei, Taiwan","Artificial Intelligence, Big Data, Cloud Infrastructure",Series A,2019-07-18,,,,11-50,2490000.0,USD,2490000.0,4.0,,,,,,1.0,,,,For Profit,2015-07-01,https://twitter.com/gliacloud,https://www.facebook.com/GliaCloud-165134153825392/?fref=ts,https://www.linkedin.com/company/gliacloud-co--ltd-?,Early Stage Venture,,,$1M to $10M
7207,Bud,https://www.crunchbase.com/organization/bud,"London, England, United Kingdom","Developer APIs, Finance, Financial Services, FinTech",Series A,2019-02-03,20000000.0,USD,20000000.0,51-100,21969563.0,USD,21969563.0,2.0,,,,,,2.0,,,,For Profit,2015-07-01,https://twitter.com/this_is_bud,https://www.facebook.com/thisisbud/,https://www.linkedin.com/company/10051647/,Early Stage Venture,,,Less than $1M
7215,Dobot,https://www.crunchbase.com/organization/dobot,"Shenzhen, Guangdong, China","Electronics, Industrial Automation, Robotics",Series A,2018-06-28,100000000.0,CNY,15088418.0,51-100,170000000.0,CNY,25332469.0,2.0,,,,,,1.0,,,,For Profit,2015-07-30,https://twitter.com/DobotArm,https://www.facebook.com/dobotarm,https://www.linkedin.com/company/dobotrobotarm,Early Stage Venture,,,$1M to $10M
7220,Golden Bees,https://www.crunchbase.com/organization/golden-bees,"Paris, Ile-de-France, France",Internet,Series A,2018-01-16,1000000.0,EUR,1227117.0,11-50,1000000.0,EUR,1227117.0,1.0,,,,,,4.0,,,,,2015-07-01,https://twitter.com/goldenbees_rh?lang=fr,https://www.facebook.com/goldenbees.rh/,https://www.linkedin.com/company/golden-bees/,Early Stage Venture,,,$1M to $10M
7222,Backpacker Panda Holidays Private Limited,https://www.crunchbase.com/organization/backpacker-panda-holidays-private-limited,"Pune, Maharashtra, India","Tourism, Travel",Series A,2018-02-08,1400000.0,USD,1400000.0,11-50,1556840.0,USD,1556840.0,2.0,,,,,,2.0,,,,For Profit,2015-07-09,https://www.twitter.com/backpackerpanda,https://www.facebook.com/backpackerpandalove,https://www.linkedin.com/company/backpacker-panda,Early Stage Venture,,,$1M to $10M
7227,Inductosense,https://www.crunchbase.com/organization/inductosense,"Bristol, Bristol, City of, United Kingdom","Information Technology, Sensor, Wireless",Series A,2019-05-08,,,,1-10,1589000.0,GBP,2157375.0,4.0,,,,,,3.0,,,,For Profit,2015-07-01,https://www.twitter.com/inductosense,,https://www.linkedin.com/company/inductosense,Early Stage Venture,,,$1M to $10M
7230,New Barn,https://www.crunchbase.com/organization/new-barn,"Healdsburg, California, United States","Food and Beverage, Nutrition, Organic Food",Series A,2018-03-09,3750000.0,USD,3750000.0,11-50,3750000.0,USD,3750000.0,1.0,,,,,,1.0,,,,,2015-07-01,https://twitter.com/newbarn_co?lang=en,https://www.facebook.com/thenewbarn/,,Early Stage Venture,,,$1M to $10M
7233,Vehiculum,https://www.crunchbase.com/organization/vehiculum-mobilty-solutions-gmbh,"Berlin, Berlin, Germany","Auto Insurance, Automotive, Digital Marketing, Financial Services, Leasing, Sales",Series A,2019-01-23,7000000.0,EUR,7970549.0,101-250,10050000.0,EUR,11443284.0,4.0,,,,,,3.0,,,,For Profit,2015-07-22,https://twitter.com/vehiculumcoin,https://www.facebook.com/vehiculum.leasing/,https://www.linkedin.com/company/vehiculum/,Early Stage Venture,,,$1M to $10M
7238,ThreatMark,https://www.crunchbase.com/organization/threatmark-s-r-o,"Brno, Jihomoravsky kraj, Czech Republic","Banking, Cyber Security, FinTech, Fraud Detection, PaaS, Payments, SaaS",Series A,2017-06-30,,,,11-50,50000.0,EUR,55831.0,2.0,,,,,,3.0,,,,For Profit,2015-07-02,https://twitter.com/ThreatMark,https://www.facebook.com/threatmarkcompany/,https://www.linkedin.com/company/threatmark,Early Stage Venture,,,$1M to $10M
