,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
20444,MOLTEN,https://www.crunchbase.com/organization/molten,"Cambridge, Massachusetts, United States","Blockchain, Cloud Infrastructure, Internet, Media and Entertainment",Undisclosed,2018-10-20,,,,,,,,1.0,,,,,,,,,,For Profit,2018-01-01,https://twitter.com/molten_inc,https://www.facebook.com/MTonomy-144600876227423/,https://www.linkedin.com/company/molten-inc,,,,Less than $1M
20506,CareListings,https://www.crunchbase.com/organization/carelistings,"Seattle, Washington, United States","Elder Care, Employment, Health Care",Undisclosed,2019-07-01,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2018-01-14,https://twitter.com/care_listings,https://www.facebook.com/carelistings/,https://www.linkedin.com/company/carelistings/,,,,Less than $1M
20772,Sanity Group,https://www.crunchbase.com/organization/sanity-group,"Berlin, Berlin, Germany","Biotechnology, Cannabis, Life Science, Medical, Medical Device, Pharmaceutical, Wellness",Undisclosed,2020-01-30,22000000.0,USD,22000000.0,11-50,23679016.0,USD,23679016.0,2.0,,,,,,2.0,,,,For Profit,2018-10-01,https://twitter.com/SanityGroupEU,https://www.facebook.com/sanitygroup/,https://www.linkedin.com/company/sanitygroup/,,,,Less than $1M
20802,Promethium,https://www.crunchbase.com/organization/promethium-inc,"Menlo Park, California, United States","Analytics, Artificial Intelligence, Information Technology, Machine Learning, Natural Language Processing, Software",Undisclosed,2020-01-22,6000000.0,USD,6000000.0,11-50,8500000.0,USD,8500000.0,2.0,,,,,,1.0,,,,For Profit,2018-02-28,https://twitter.com/promethiumi,,https://www.linkedin.com/company/pm61data/,,,,$1M to $10M
20810,DocPrime,https://www.crunchbase.com/organization/docprime,"Haryana, Haryana, India","Fitness, Health Care, Health Insurance",Undisclosed,2018-09-17,50000000.0,USD,50000000.0,251-500,50000000.0,USD,50000000.0,1.0,,,,,,,,,,For Profit,2018-08-01,https://twitter.com/DocPrimeindia,https://www.facebook.com/DocPrimeIndia,https://www.linkedin.com/company/docprimeindia/,,,,$1M to $10M
20933,Mashroom,https://www.crunchbase.com/organization/mashroom-4dd3,"London, England, United Kingdom","Communities, Insurance, Rental, Rental Property",Undisclosed,2019-04-24,2000000.0,GBP,2580671.0,11-50,3000000.0,GBP,3876772.0,2.0,Made Acquisitions,,,2.0,,1.0,,,,For Profit,2018-06-13,https://twitter.com/Mashroomcom,https://www.facebook.com/mashroomcom/,https://www.linkedin.com/company/mashroomcom/,,,,Less than $1M
20953,Tiveni,https://www.crunchbase.com/organization/tiveni,"San Mateo, California, United States","Information Technology, Robotics, Software",Undisclosed,2018-06-30,10000000.0,USD,10000000.0,11-50,10000000.0,USD,10000000.0,1.0,,,,,,2.0,,,,For Profit,2018-05-30,,,https://www.linkedin.com/company/tiveni/,,,,$10M to $50M
21001,WOOLF Intelligent Drive,https://www.crunchbase.com/organization/netgrid,"Verona, Veneto, Italy","Consumer Electronics, Internet of Things, Wearables",Undisclosed,2018-03-28,200000.0,EUR,246251.0,1-10,200000.0,EUR,246251.0,1.0,,,,,,3.0,,,,For Profit,2018-03-08,,https://www.facebook.com/bikewoolf/,https://www.linkedin.com/company/woolfmotorbike&caraccessories/,,,,Less than $1M
21326,LetsBuild,https://www.crunchbase.com/organization/letsbuild,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","Information Technology, Software",Undisclosed,2019-11-25,8000000.0,EUR,8808516.0,101-250,8000000.0,EUR,8808516.0,1.0,Made Acquisitions,,,2.0,,5.0,,,,For Profit,2019-01-30,https://twitter.com/letsbuildcom,https://www.facebook.com/letsbuildcom,https://www.linkedin.com/company/letsbuild/,,,,Less than $1M
21394,Elysium,https://www.crunchbase.com/organization/ahmed-barkhia-co,"Rome, Lazio, Italy","Electronic Health Record (EHR), Health Care, Health Insurance, Information Technology, mHealth, Pharmaceutical",Undisclosed,2019-01-01,10000.0,EUR,11461.0,1-10,10000.0,EUR,11461.0,1.0,,,,,,5.0,,,,For Profit,2019-01-24,,http://www.facebook.com/elysiumEHR,https://www.linkedin.com/company/elysium/?viewAsMember=true,,,,Less than $1M
