,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
17538,XYO,https://www.crunchbase.com/organization/xyo-network,"San Diego, California, United States","Blockchain, Consumer Electronics, Information Technology, Internet, Internet of Things, Location Based Services, Mining Technology, Wireless",Initial Coin Offering,2018-03-20,13635000.0,USD,13635000.0,51-100,13635000.0,USD,13635000.0,1.0,,,,,,3.0,,,,For Profit,2017-01-01,https://twitter.com/officialxyo,https://www.facebook.com/OfficialXYO,https://www.linkedin.com/company/xyonetwork,,,,$10M to $50M
17539,Fetch.AI,https://www.crunchbase.com/organization/fetch-ai,"Cambridge, Cambridgeshire, United Kingdom","Artificial Intelligence, Internet, Machine Learning",Initial Coin Offering,2019-02-25,6000000.0,USD,6000000.0,11-50,21000000.0,USD,21000000.0,2.0,,,,,,3.0,,,,For Profit,2017-01-01,https://twitter.com/fetch_ai,,https://www.linkedin.com/company/fetch-ai/,,,,$1M to $10M
17561,Neuromation.io,https://www.crunchbase.com/organization/neuromation-io,"San Francisco, California, United States","Artificial Intelligence, Developer Platform, Machine Learning",Initial Coin Offering,2018-01-11,20000000.0,USD,20000000.0,11-50,20000000.0,USD,20000000.0,1.0,,,,,,2.0,,,,For Profit,2017-01-01,http://twitter.com/neuromation_io,http://facebook.com/neuromation/,https://www.linkedin.com/company/15208924/,,,,$1M to $10M
17614,AirSwap,https://www.crunchbase.com/organization/airswap,"Brooklyn, New York, United States","Blockchain, Cryptocurrency, Finance, Financial Exchanges, Financial Services, FinTech, Internet",Initial Coin Offering,2017-10-18,36000000.0,USD,36000000.0,11-50,36000000.0,USD,36000000.0,1.0,,,,,,2.0,,,,For Profit,2017-01-01,https://twitter.com/airswap,https://www.facebook.com/airswapio,https://www.linkedin.com/company/airswap/,,,,$1M to $10M
17617,Beenest,https://www.crunchbase.com/organization/the-bee-token,"San Francisco, California, United States","Blockchain, Ethereum, Sharing Economy, Travel Accommodations, Vacation Rental",Initial Coin Offering,2018-01-01,15000000.0,USD,15000000.0,11-50,15000000.0,USD,15000000.0,1.0,,,,,,3.0,,,,,2017-01-01,https://twitter.com/thebeetoken,https://www.facebook.com/thebeetoken/,https://www.linkedin.com/company/thebeetoken/,,,,$1M to $10M
17619,Algorand,https://www.crunchbase.com/organization/algorand,"Boston, Massachusetts, United States","Information Technology, Life Science, Software Engineering",Initial Coin Offering,2019-06-19,60000000.0,USD,60000000.0,51-100,126000000.0,USD,126000000.0,5.0,,,,,,1.0,,,,,2017-01-01,https://twitter.com/algorand,https://www.facebook.com/pg/algorand/about/?ref=page_internal,https://www.linkedin.com/company/algorand/,,,,$1M to $10M
17700,Blockport,https://www.crunchbase.com/organization/blockport,"Amsterdam, Noord-Holland, The Netherlands","Blockchain, E-Commerce, Finance, Financial Exchanges, Financial Services, Internet, Payments",Initial Coin Offering,2018-01-24,13000000.0,EUR,16110543.0,11-50,14000000.0,EUR,17337222.0,2.0,Was Acquired,BUX,https://www.crunchbase.com/organization/bux,,,4.0,,,,For Profit,2017-01-01,https://twitter.com/blockportio,https://www.facebook.com/blockport/,https://www.linkedin.com/company/blockport-netherlands/,M&A,Acquisition,2020-01-09,$1M to $10M
17701,FunFair Technologies,https://www.crunchbase.com/organization/funfair-technologies,"New York, New York, United States","Bitcoin, Blockchain, Casino, Gaming, Information Technology, Internet",Initial Coin Offering,2017-07-06,26000000.0,USD,26000000.0,11-50,26000000.0,USD,26000000.0,1.0,,,,,,3.0,,,,For Profit,2017-01-01,https://twitter.com/FunFairTech,https://www.facebook.com/funfairtech/,https://www.linkedin.com/company/funfair-technologies/,,,,$1M to $10M
17702,VideoCoin Network,https://www.crunchbase.com/organization/videocoin,"Grand Cayman, Midland, Cayman Islands","B2B, Blockchain, Cloud Infrastructure, Cloud Storage, Software, Video, Video Streaming",Initial Coin Offering,2018-03-16,50000000.0,USD,50000000.0,11-50,55000000.0,USD,55000000.0,2.0,,,,,,2.0,,,,For Profit,2017-01-01,https://twitter.com/VideoCoinHQ,https://www.facebook.com/videocoin,https://www.linkedin.com/company/videocoin,,,,$1M to $10M
17707,KICK ECOSYSTEM,https://www.crunchbase.com/organization/kickico,"Tallinn, Harjumaa, Estonia","Blockchain, Cryptocurrency, Financial Exchanges, FinTech, Funding Platform, Identity Management, Mobile Apps, Payments, Trading Platform",Initial Coin Offering,2017-06-01,23000000.0,USD,23000000.0,11-50,23000000.0,USD,23000000.0,1.0,,,,,,1.0,,,,For Profit,2017-01-01,https://www.twitter.com/kickicoplatform,https://www.facebook.com/kickicoplatform,https://www.linkedin.com/company/kickico,,,,$10M to $50M
